rally_id,video,prev_frame,curr_frame,prev_action,curr_action,prev_pid,curr_pid,prev_team,curr_team,walker_would_flip,event_type
5b23ee5f-00aa-463a-a3dd-d7c49fa6fd39,caco,51,86,serve,receive,3,2,B,A,True,crossing
9452ee5a-4ec7-40b6-904d-50c855dcd545,caco,37,80,serve,receive,4,2,B,A,True,crossing
9452ee5a-4ec7-40b6-904d-50c855dcd545,caco,187,190,attack,block,2,4,A,B,True,crossing
9452ee5a-4ec7-40b6-904d-50c855dcd545,caco,190,216,block,dig,4,1,B,A,False,crossing
cfc464a7-423f-4c65-aa9b-0f0484d1da20,caco,54,90,serve,receive,3,1,B,A,True,crossing
cfc464a7-423f-4c65-aa9b-0f0484d1da20,caco,155,190,attack,dig,1,3,A,B,True,crossing
cfc464a7-423f-4c65-aa9b-0f0484d1da20,caco,190,240,dig,dig,3,2,B,A,False,crossing
cfc464a7-423f-4c65-aa9b-0f0484d1da20,caco,334,336,attack,block,2,4,A,B,True,crossing
cfc464a7-423f-4c65-aa9b-0f0484d1da20,caco,336,357,block,dig,4,1,B,A,False,crossing
55e78d3a-28b5-4582-a270-bb34fe0275ba,cece,45,89,serve,receive,2,4,A,B,True,crossing
5c35e049-1395-455f-a426-3b101a446391,cece,78,114,serve,receive,4,2,B,A,True,crossing
5c35e049-1395-455f-a426-3b101a446391,cece,211,245,attack,attack,2,3,A,B,True,crossing
5c35e049-1395-455f-a426-3b101a446391,cece,245,289,attack,dig,3,1,B,A,True,crossing
5c35e049-1395-455f-a426-3b101a446391,cece,336,373,attack,attack,2,4,A,B,True,crossing
5c35e049-1395-455f-a426-3b101a446391,cece,373,423,attack,dig,4,1,B,A,True,crossing
5c35e049-1395-455f-a426-3b101a446391,cece,501,528,attack,dig,1,3,A,B,True,crossing
79ecfb2d-ac7c-46df-9ef7-c07dc117bc2f,cece,86,115,serve,receive,1,3,A,B,True,crossing
79ecfb2d-ac7c-46df-9ef7-c07dc117bc2f,cece,115,163,receive,dig,3,1,B,A,False,crossing
79ecfb2d-ac7c-46df-9ef7-c07dc117bc2f,cece,249,270,attack,dig,1,4,A,B,True,crossing
8f17a3ed-c050-4714-952a-725620d3435c,cece,89,122,serve,receive,1,4,A,B,True,crossing
f978201e-42a4-4c5e-9fa0-74505a73458d,cece,57,92,serve,receive,3,1,B,A,True,crossing
f978201e-42a4-4c5e-9fa0-74505a73458d,cece,181,195,attack,set,1,3,A,B,True,crossing
17b080fa-c033-464a-a3aa-441af554a8a4,cici,123,161,serve,receive,2,4,A,B,True,crossing
17b080fa-c033-464a-a3aa-441af554a8a4,cici,250,270,attack,dig,3,1,B,A,True,crossing
34430b2e-4090-4c28-85dc-38e2c35d7656,cici,139,171,serve,receive,4,1,B,A,True,crossing
aeffed7c-7dc3-484b-81ae-1f9ee97fbec8,cici,109,143,serve,receive,4,1,B,A,True,crossing
b4747e0d-9589-4085-bc48-beeca8ca70c8,cici,89,127,serve,receive,3,2,B,A,True,crossing
b4747e0d-9589-4085-bc48-beeca8ca70c8,cici,215,241,attack,dig,2,4,A,B,True,crossing
d362c7b2-2699-4edd-be83-5e5b563bf463,cici,303,328,attack,attack,2,4,A,B,True,crossing
d362c7b2-2699-4edd-be83-5e5b563bf463,cici,328,365,attack,dig,4,1,B,A,True,crossing
d362c7b2-2699-4edd-be83-5e5b563bf463,cici,413,493,set,dig,2,4,A,B,False,crossing
ef07c839-a99b-4d90-b0fd-99b278714bce,cici,85,118,serve,receive,3,1,B,A,True,crossing
ef07c839-a99b-4d90-b0fd-99b278714bce,cici,207,235,attack,dig,1,4,A,B,True,crossing
106e295e-d5c1-4211-b7aa-281ce67db3f2,cuco,85,119,serve,receive,4,2,B,A,True,crossing
106e295e-d5c1-4211-b7aa-281ce67db3f2,cuco,154,184,attack,dig,1,4,A,B,True,crossing
7539e9b9-f70a-4483-a925-6ba100272f79,cuco,45,79,serve,receive,3,1,A,B,True,crossing
886a43db-c30c-4123-a702-073ffa88dda9,cuco,96,130,serve,receive,1,4,B,A,True,crossing
ba7c42c5-5aef-4c17-805b-d0979c229551,cuco,18,64,serve,receive,2,4,A,B,True,crossing
ba7c42c5-5aef-4c17-805b-d0979c229551,cuco,152,187,attack,attack,4,1,B,A,True,crossing
ba7c42c5-5aef-4c17-805b-d0979c229551,cuco,187,239,attack,dig,1,3,A,B,True,crossing
ba7c42c5-5aef-4c17-805b-d0979c229551,cuco,275,318,attack,attack,4,1,B,A,True,crossing
ba7c42c5-5aef-4c17-805b-d0979c229551,cuco,318,375,attack,dig,1,3,A,B,True,crossing
d0d64de1-b63e-4fff-8b13-cb0e2ed1a09d,cuco,37,80,serve,receive,2,3,A,B,True,crossing
d0d64de1-b63e-4fff-8b13-cb0e2ed1a09d,cuco,178,194,attack,dig,3,1,B,A,True,crossing
d2995693-c79b-42bd-8092-81d464191845,cuco,121,151,serve,receive,4,1,B,A,True,crossing
d2995693-c79b-42bd-8092-81d464191845,cuco,243,262,attack,dig,2,4,A,B,True,crossing
f127f3d5-17ed-4641-8f5a-cbc76a09bdab,cuco,85,120,serve,receive,4,1,B,A,True,crossing
f127f3d5-17ed-4641-8f5a-cbc76a09bdab,cuco,204,219,attack,dig,1,3,A,B,True,crossing
f127f3d5-17ed-4641-8f5a-cbc76a09bdab,cuco,314,325,attack,dig,3,1,B,A,True,crossing
f127f3d5-17ed-4641-8f5a-cbc76a09bdab,cuco,390,436,attack,dig,1,4,A,B,True,crossing
19089729-0162-47b7-94f0-b401231a3d44,gaga,87,123,serve,receive,3,2,A,B,True,crossing
19089729-0162-47b7-94f0-b401231a3d44,gaga,225,236,attack,dig,2,3,B,A,True,crossing
9e03194b-e114-4f33-a31a-bdc711510024,gaga,185,233,receive,set,3,1,A,B,False,crossing
9e03194b-e114-4f33-a31a-bdc711510024,gaga,382,417,attack,dig,2,3,B,A,True,crossing
a11d3733-b1a4-4dc6-bf08-0b6ba27ff510,gaga,88,120,serve,receive,3,2,B,A,True,crossing
a11d3733-b1a4-4dc6-bf08-0b6ba27ff510,gaga,211,225,attack,dig,2,3,A,B,True,crossing
a11d3733-b1a4-4dc6-bf08-0b6ba27ff510,gaga,290,343,set,attack,4,2,B,A,False,crossing
a11d3733-b1a4-4dc6-bf08-0b6ba27ff510,gaga,343,351,attack,dig,2,3,A,B,True,crossing
a9bd5acb-429d-4c9e-85fc-7b1bb6b38180,gaga,110,146,serve,receive,1,4,B,A,True,crossing
a9bd5acb-429d-4c9e-85fc-7b1bb6b38180,gaga,247,267,attack,attack,4,2,A,B,True,crossing
a9bd5acb-429d-4c9e-85fc-7b1bb6b38180,gaga,267,308,attack,dig,2,3,B,A,True,crossing
c9c9bdc2-4e5a-47f4-9d08-cef99aae10ef,gaga,121,158,serve,receive,2,3,B,A,True,crossing
c9c9bdc2-4e5a-47f4-9d08-cef99aae10ef,gaga,254,281,attack,dig,3,1,A,B,True,crossing
d474b2ad-17e7-4c70-96f6-e52a38533d18,gaga,282,356,attack,set,2,4,A,B,True,crossing
d474b2ad-17e7-4c70-96f6-e52a38533d18,gaga,409,421,attack,dig,3,2,B,A,True,crossing
d474b2ad-17e7-4c70-96f6-e52a38533d18,gaga,550,582,attack,attack,2,4,A,B,True,crossing
d474b2ad-17e7-4c70-96f6-e52a38533d18,gaga,582,625,attack,dig,4,2,B,A,True,crossing
d474b2ad-17e7-4c70-96f6-e52a38533d18,gaga,720,801,attack,set,2,4,A,B,True,crossing
d474b2ad-17e7-4c70-96f6-e52a38533d18,gaga,801,881,set,dig,4,1,B,A,False,crossing
39e866fd-7df9-48d0-8675-b8603b08d458,gigi,87,124,serve,receive,4,1,A,B,True,crossing
39e866fd-7df9-48d0-8675-b8603b08d458,gigi,124,180,receive,attack,1,3,B,A,False,crossing
39e866fd-7df9-48d0-8675-b8603b08d458,gigi,180,211,attack,dig,3,1,A,B,True,crossing
39e866fd-7df9-48d0-8675-b8603b08d458,gigi,299,332,attack,dig,1,4,B,A,True,crossing
3e07342a-e598-4088-8b14-767ae9e0ceb8,gigi,99,132,serve,receive,3,1,A,B,True,crossing
3e07342a-e598-4088-8b14-767ae9e0ceb8,gigi,227,231,attack,block,1,4,B,A,True,crossing
5b6f0474-5ae9-4671-ba16-cd7f88e8951a,gigi,47,85,serve,receive,1,4,B,A,True,crossing
5b6f0474-5ae9-4671-ba16-cd7f88e8951a,gigi,175,198,attack,dig,4,1,A,B,True,crossing
5b6f0474-5ae9-4671-ba16-cd7f88e8951a,gigi,219,251,attack,dig,2,4,B,A,True,crossing
72c8229b-2993-4310-9b61-cd6162cc27fa,gigi,92,137,serve,receive,2,3,B,A,True,crossing
72c8229b-2993-4310-9b61-cd6162cc27fa,gigi,225,235,attack,dig,3,2,A,B,True,crossing
72c8229b-2993-4310-9b61-cd6162cc27fa,gigi,309,324,attack,dig,2,3,B,A,True,crossing
72c8229b-2993-4310-9b61-cd6162cc27fa,gigi,398,436,attack,dig,3,1,A,B,True,crossing
72c8229b-2993-4310-9b61-cd6162cc27fa,gigi,523,548,attack,dig,1,4,B,A,True,crossing
72c8229b-2993-4310-9b61-cd6162cc27fa,gigi,626,631,attack,block,4,1,A,B,True,crossing
72c8229b-2993-4310-9b61-cd6162cc27fa,gigi,631,640,block,dig,1,4,B,A,False,crossing
b8d333ae-6dc9-4b39-8c48-35d6b1bc266d,gigi,104,145,serve,receive,3,1,A,B,True,crossing
b8d333ae-6dc9-4b39-8c48-35d6b1bc266d,gigi,231,234,attack,block,1,4,B,A,True,crossing
bc9345c1-2655-4d40-8152-45ab8cd6d81b,gigi,113,152,serve,receive,2,4,B,A,True,crossing
df3de8ed-f9a3-4972-9be5-21e3719f5c31,gigi,102,135,serve,receive,1,4,B,A,True,crossing
df3de8ed-f9a3-4972-9be5-21e3719f5c31,gigi,220,249,attack,dig,4,2,A,B,True,crossing
2e8b3ce2-6396-4d1b-bf1b-77e384180bea,gugu,91,125,serve,receive,1,3,A,B,True,crossing
2e8b3ce2-6396-4d1b-bf1b-77e384180bea,gugu,183,228,set,attack,4,2,B,A,False,crossing
2e8b3ce2-6396-4d1b-bf1b-77e384180bea,gugu,228,250,attack,dig,2,4,A,B,True,crossing
62b6c286-fe10-4f2e-9349-9140ff4fa659,gugu,90,128,serve,receive,3,1,B,A,True,crossing
62b6c286-fe10-4f2e-9349-9140ff4fa659,gugu,212,230,attack,dig,1,3,A,B,True,crossing
62b6c286-fe10-4f2e-9349-9140ff4fa659,gugu,230,277,dig,dig,3,1,B,A,False,crossing
62b6c286-fe10-4f2e-9349-9140ff4fa659,gugu,354,386,attack,dig,1,3,A,B,True,crossing
c7e20480-da47-407f-b385-eca41bdf254a,gugu,63,96,serve,receive,1,3,A,B,True,crossing
e84deef3-56b1-4f5d-81aa-2924ad1c440e,gugu,66,99,serve,receive,1,3,A,B,True,crossing
e84deef3-56b1-4f5d-81aa-2924ad1c440e,gugu,191,216,attack,dig,3,1,B,A,True,crossing
fc53d8ef-2539-4921-a6bc-cd7161bd642e,gugu,75,113,serve,receive,3,1,B,A,True,crossing
18175bae-40d0-4c8c-b30e-c0816e1b03cc,haha,203,275,serve,receive,3,2,B,A,True,crossing
18175bae-40d0-4c8c-b30e-c0816e1b03cc,haha,469,512,attack,attack,2,3,A,B,True,crossing
18175bae-40d0-4c8c-b30e-c0816e1b03cc,haha,512,619,attack,dig,3,1,B,A,True,crossing
18175bae-40d0-4c8c-b30e-c0816e1b03cc,haha,807,842,attack,attack,1,4,A,B,True,crossing
1a84b131-7e11-4dbd-aeea-42b9258a5768,haha,243,310,serve,receive,3,2,A,B,True,crossing
1e159b7e-d176-46ea-885f-4a3337fef9d3,haha,156,229,serve,receive,3,1,B,A,True,crossing
1e159b7e-d176-46ea-885f-4a3337fef9d3,haha,323,412,set,attack,2,4,A,B,False,crossing
23d42e02-841f-4ffb-826b-c0335c7166b3,haha,212,280,serve,receive,3,1,B,A,True,crossing
23d42e02-841f-4ffb-826b-c0335c7166b3,haha,364,409,attack,dig,2,4,A,B,True,crossing
23d42e02-841f-4ffb-826b-c0335c7166b3,haha,574,633,attack,dig,4,2,B,A,True,crossing
4e96fa50-0c00-44bc-b68d-5444637c5f18,haha,227,295,serve,receive,4,1,B,A,True,crossing
4e96fa50-0c00-44bc-b68d-5444637c5f18,haha,405,507,set,attack,2,3,A,B,False,crossing
4e96fa50-0c00-44bc-b68d-5444637c5f18,haha,507,558,attack,dig,3,2,B,A,True,crossing
4e96fa50-0c00-44bc-b68d-5444637c5f18,haha,558,639,dig,set,2,3,A,B,False,crossing
4e96fa50-0c00-44bc-b68d-5444637c5f18,haha,639,734,set,attack,3,2,B,A,False,crossing
6090fd68-3cd6-482c-958c-9f0c1ab171a0,haha,230,304,serve,receive,3,2,A,B,True,crossing
7d858b9f-586c-4c95-8714-e96fba2e1845,haha,198,270,serve,receive,3,1,A,B,True,crossing
7d858b9f-586c-4c95-8714-e96fba2e1845,haha,456,545,attack,dig,1,4,B,A,True,crossing
aacd5eb6-10c6-4ccc-8702-f89ae1a7a0f1,haha,187,265,serve,receive,4,1,A,B,True,crossing
aacd5eb6-10c6-4ccc-8702-f89ae1a7a0f1,haha,445,469,attack,dig,1,4,B,A,True,crossing
bd138e5e-69d0-40bb-a723-fc6ef9c237db,haha,252,343,serve,receive,4,1,B,A,True,crossing
c3a4ab1b-ae2d-48b7-9562-aab66e4092ca,haha,243,316,serve,receive,1,3,B,A,True,crossing
c7898faa-04a1-40f4-a661-b469ab6ce46c,haha,252,326,serve,receive,1,3,A,B,True,crossing
c7898faa-04a1-40f4-a661-b469ab6ce46c,haha,514,553,attack,dig,3,2,B,A,True,crossing
d98f9f86-697c-4d77-9146-ca657ecf278b,haha,210,278,serve,receive,2,3,A,B,True,crossing
d98f9f86-697c-4d77-9146-ca657ecf278b,haha,468,511,attack,dig,3,2,B,A,True,crossing
d98f9f86-697c-4d77-9146-ca657ecf278b,haha,697,736,attack,attack,2,4,A,B,True,crossing
0c45dc89-6092-4217-b9e4-4625dcb3ff3a,juju,85,128,serve,receive,3,1,B,A,True,crossing
2d311ac1-05ee-460a-886f-8933d07ddd25,juju,91,123,serve,receive,2,3,B,A,True,crossing
5729f876-96c5-4369-9565-1d1d18db4997,juju,89,128,serve,receive,3,1,B,A,True,crossing
57d1327c-0a54-4387-8758-b1434d7bbf9b,juju,84,119,serve,receive,4,1,B,A,True,crossing
57d1327c-0a54-4387-8758-b1434d7bbf9b,juju,212,247,attack,dig,1,4,A,B,True,crossing
57d1327c-0a54-4387-8758-b1434d7bbf9b,juju,331,361,attack,dig,4,1,B,A,True,crossing
57d1327c-0a54-4387-8758-b1434d7bbf9b,juju,454,471,attack,dig,1,3,A,B,True,crossing
5f5292c2-0496-498b-896e-69f762976b46,juju,85,117,serve,receive,3,1,A,B,True,crossing
6022138d-db87-465e-892d-aa58ea4e9d6f,juju,96,127,serve,receive,2,4,A,B,True,crossing
6022138d-db87-465e-892d-aa58ea4e9d6f,juju,216,220,attack,block,4,1,B,A,True,crossing
618044c7-343a-43c4-88b4-7cdd59ebd612,juju,108,142,serve,receive,1,4,B,A,True,crossing
acada27e-5bf8-4f94-94aa-d615df953440,juju,104,139,serve,receive,2,4,B,A,True,crossing
acada27e-5bf8-4f94-94aa-d615df953440,juju,237,241,attack,block,4,1,A,B,True,crossing
acada27e-5bf8-4f94-94aa-d615df953440,juju,241,253,block,dig,1,4,B,A,False,crossing
acada27e-5bf8-4f94-94aa-d615df953440,juju,280,325,attack,dig,3,2,A,B,True,crossing
b426d049-598c-4ec9-8d86-f4c22e806fac,juju,72,111,serve,receive,3,1,B,A,True,crossing
b426d049-598c-4ec9-8d86-f4c22e806fac,juju,209,230,attack,dig,1,4,A,B,True,crossing
c89b346b-5989-48fd-ab3a-f9b1596db8bd,juju,94,135,serve,receive,2,4,B,A,True,crossing
c89b346b-5989-48fd-ab3a-f9b1596db8bd,juju,224,227,attack,block,4,1,A,B,True,crossing
c89b346b-5989-48fd-ab3a-f9b1596db8bd,juju,227,254,block,dig,1,4,B,A,False,crossing
d810943e-dd1c-4518-a6af-577b22555c3c,juju,113,148,serve,receive,2,3,A,B,True,crossing
d810943e-dd1c-4518-a6af-577b22555c3c,juju,148,203,receive,dig,3,1,B,A,False,crossing
d810943e-dd1c-4518-a6af-577b22555c3c,juju,255,298,attack,dig,2,3,A,B,True,crossing
d810943e-dd1c-4518-a6af-577b22555c3c,juju,388,390,attack,block,3,2,B,A,True,crossing
e03ef981-b1e1-43b3-93c9-6c4480e9492a,juju,62,95,serve,receive,4,1,A,B,True,crossing
e03ef981-b1e1-43b3-93c9-6c4480e9492a,juju,191,209,attack,dig,1,4,B,A,True,crossing
e03ef981-b1e1-43b3-93c9-6c4480e9492a,juju,307,312,attack,block,4,2,A,B,True,crossing
ec15fea3-efd9-4eeb-9d3c-719581a2d402,juju,81,120,serve,receive,3,2,B,A,True,crossing
00087663-4c50-4216-8806-23cac8b388cb,kaka,207,270,serve,receive,3,1,B,A,True,crossing
0127096d-33f6-4172-a2a6-4561b04214e2,kaka,162,232,serve,receive,3,2,B,A,True,crossing
06bb6064-a404-4937-8799-23b36e422ab4,kaka,194,259,serve,receive,1,3,A,B,True,crossing
1df0170d-c66d-4c46-82d3-5db5ba1eda14,kaka,204,269,serve,receive,2,3,A,B,True,crossing
1df0170d-c66d-4c46-82d3-5db5ba1eda14,kaka,467,492,attack,dig,3,2,B,A,True,crossing
3d933aab-6c57-4ea9-a547-8e2553496206,kaka,217,285,serve,receive,3,2,B,A,True,crossing
7203cd44-7e73-4fbe-a6cc-ef5286131540,kaka,164,238,serve,receive,2,3,A,B,True,crossing
7b646ff4-6a3f-4173-9bb3-b918b0752ae2,kaka,190,366,serve,set,2,3,A,B,True,crossing
7b646ff4-6a3f-4173-9bb3-b918b0752ae2,kaka,455,513,attack,dig,4,2,B,A,True,crossing
7b646ff4-6a3f-4173-9bb3-b918b0752ae2,kaka,684,715,attack,dig,2,4,A,B,True,crossing
7b646ff4-6a3f-4173-9bb3-b918b0752ae2,kaka,897,967,attack,dig,4,2,B,A,True,crossing
918275cb-72b0-4f58-bcda-a89e351021c9,kaka,258,320,serve,receive,1,4,A,B,True,crossing
918275cb-72b0-4f58-bcda-a89e351021c9,kaka,320,419,receive,set,4,2,B,A,False,crossing
918275cb-72b0-4f58-bcda-a89e351021c9,kaka,419,506,set,attack,2,4,A,B,False,crossing
991cfe31-5348-4e0b-be2d-264a3449380a,kaka,194,257,serve,receive,3,1,B,A,True,crossing
a265d8e4-998a-4c15-9ee4-a94a26bf159f,kaka,179,257,serve,receive,4,2,B,A,True,crossing
a265d8e4-998a-4c15-9ee4-a94a26bf159f,kaka,333,406,attack,dig,1,4,A,B,True,crossing
a265d8e4-998a-4c15-9ee4-a94a26bf159f,kaka,623,707,attack,dig,4,2,B,A,True,crossing
ca5d5f57-fd4d-4aa8-b698-6b612aa97d1a,kaka,169,233,serve,receive,3,1,B,A,True,crossing
e1976d4f-49cc-4038-b30a-df56113543d3,kaka,203,376,serve,set,2,3,A,B,True,crossing
e1976d4f-49cc-4038-b30a-df56113543d3,kaka,473,498,attack,dig,4,1,B,A,True,crossing
e1976d4f-49cc-4038-b30a-df56113543d3,kaka,663,705,attack,dig,1,3,A,B,True,crossing
f33d7ac8-d348-4525-9caf-5082020d534c,kaka,213,270,serve,receive,3,1,B,A,True,crossing
f33d7ac8-d348-4525-9caf-5082020d534c,kaka,456,462,attack,block,1,4,A,B,True,crossing
f33d7ac8-d348-4525-9caf-5082020d534c,kaka,462,522,block,attack,4,2,B,A,False,crossing
f4857852-736b-4217-bc71-307a15c4856c,kaka,209,289,serve,receive,3,2,B,A,True,crossing
00240f37-6f6b-4bde-8c9e-b724f98001d0,keke,76,107,serve,receive,1,4,A,B,True,crossing
00240f37-6f6b-4bde-8c9e-b724f98001d0,keke,199,216,attack,dig,4,1,B,A,True,crossing
0144acfb-e26e-44c1-b5c5-1e40b8c38f44,keke,98,132,serve,receive,2,3,A,B,True,crossing
02a6a42f-78b5-472e-9550-63f9e3f96934,keke,132,168,serve,receive,4,2,B,A,True,crossing
02a6a42f-78b5-472e-9550-63f9e3f96934,keke,264,275,attack,dig,2,4,A,B,True,crossing
3bd436b6-5a1d-4014-8c72-55b865d6b750,keke,100,141,serve,receive,2,4,A,B,True,crossing
3bd436b6-5a1d-4014-8c72-55b865d6b750,keke,141,183,receive,dig,4,1,B,A,False,crossing
56d338ca-aee9-4285-b67a-5cc3dee3bcb9,keke,107,138,serve,receive,3,1,A,B,True,crossing
56d338ca-aee9-4285-b67a-5cc3dee3bcb9,keke,240,253,attack,dig,1,4,B,A,True,crossing
56d338ca-aee9-4285-b67a-5cc3dee3bcb9,keke,299,334,attack,dig,4,2,A,B,True,crossing
56d338ca-aee9-4285-b67a-5cc3dee3bcb9,keke,434,450,attack,dig,2,3,B,A,True,crossing
77026e92-1322-4f44-8f0c-5566b6bcde52,keke,100,139,serve,receive,3,2,B,A,True,crossing
77026e92-1322-4f44-8f0c-5566b6bcde52,keke,228,247,attack,dig,2,3,A,B,True,crossing
77026e92-1322-4f44-8f0c-5566b6bcde52,keke,288,309,attack,dig,3,1,B,A,True,crossing
77026e92-1322-4f44-8f0c-5566b6bcde52,keke,396,419,attack,attack,1,3,A,B,True,crossing
88a04529-37ec-4059-92f8-3ee6e5be91a4,keke,112,144,serve,receive,3,1,B,A,True,crossing
99091ec6-9fa1-4950-999d-4b9bed0121db,keke,118,154,serve,receive,4,1,B,A,True,crossing
99091ec6-9fa1-4950-999d-4b9bed0121db,keke,188,218,attack,dig,2,3,A,B,True,crossing
99091ec6-9fa1-4950-999d-4b9bed0121db,keke,316,328,attack,dig,3,2,B,A,True,crossing
0bc00f94-b42e-4cf0-b6ae-c022c38b12de,kiki,425,435,attack,block,2,1,B,A,True,crossing
0fc55658-f659-4f44-8335-a2db8772fe2c,kiki,165,234,serve,receive,3,2,A,B,True,crossing
0fc55658-f659-4f44-8335-a2db8772fe2c,kiki,384,445,attack,dig,2,3,B,A,True,crossing
0fc55658-f659-4f44-8335-a2db8772fe2c,kiki,445,490,dig,set,3,2,A,B,False,crossing
0fc55658-f659-4f44-8335-a2db8772fe2c,kiki,490,570,set,attack,2,3,B,A,False,crossing
0fc55658-f659-4f44-8335-a2db8772fe2c,kiki,570,684,attack,dig,3,1,A,B,True,crossing
2a7d292d-8667-4b4b-9bcd-903f78b861a3,kiki,192,256,serve,receive,4,3,B,A,True,crossing
2a7d292d-8667-4b4b-9bcd-903f78b861a3,kiki,361,462,set,attack,1,2,A,B,False,crossing
2a7d292d-8667-4b4b-9bcd-903f78b861a3,kiki,535,618,dig,attack,4,3,B,A,False,crossing
2a7d292d-8667-4b4b-9bcd-903f78b861a3,kiki,618,666,attack,dig,3,2,A,B,True,crossing
2a7d292d-8667-4b4b-9bcd-903f78b861a3,kiki,666,733,dig,attack,2,1,B,A,False,crossing
5e9057dc-54e2-4aa0-8217-48c14b08de3c,kiki,183,248,serve,receive,4,1,B,A,True,crossing
60640533-30a2-4924-8596-df5f9bb83562,kiki,255,313,serve,receive,1,4,A,B,True,crossing
60640533-30a2-4924-8596-df5f9bb83562,kiki,313,433,receive,set,4,2,B,A,False,crossing
60640533-30a2-4924-8596-df5f9bb83562,kiki,433,526,set,attack,2,4,A,B,False,crossing
6cc1126b-f935-44bf-a2bb-25a6e46184dd,kiki,254,320,serve,receive,1,2,A,B,True,crossing
a0aba15e-06e9-4502-8d89-b1cf2d80a908,kiki,200,265,serve,receive,4,1,B,A,True,crossing
a0aba15e-06e9-4502-8d89-b1cf2d80a908,kiki,342,432,attack,dig,2,3,A,B,True,crossing
a0aba15e-06e9-4502-8d89-b1cf2d80a908,kiki,478,532,attack,dig,4,1,B,A,True,crossing
a0aba15e-06e9-4502-8d89-b1cf2d80a908,kiki,658,777,attack,dig,1,3,A,B,True,crossing
a0aba15e-06e9-4502-8d89-b1cf2d80a908,kiki,964,972,attack,block,3,1,B,A,True,crossing
ea6059d2-5e7c-45f9-9e19-9968757062c3,kiki,193,262,serve,receive,3,1,B,A,True,crossing
ea6059d2-5e7c-45f9-9e19-9968757062c3,kiki,446,475,attack,dig,1,4,A,B,True,crossing
ea6059d2-5e7c-45f9-9e19-9968757062c3,kiki,650,682,attack,dig,4,2,B,A,True,crossing
0c58108f-05d5-44b1-a23b-5a7a34b83cfd,koko,122,157,serve,receive,2,4,B,A,True,crossing
19cfec44-6e2a-4f24-b999-1490d472d791,koko,103,142,serve,receive,3,1,B,A,True,crossing
19cfec44-6e2a-4f24-b999-1490d472d791,koko,234,264,attack,dig,1,3,A,B,True,crossing
19cfec44-6e2a-4f24-b999-1490d472d791,koko,349,384,attack,dig,3,1,B,A,True,crossing
19cfec44-6e2a-4f24-b999-1490d472d791,koko,467,498,attack,dig,1,3,A,B,True,crossing
2cb28662-ea49-4c0c-b34d-11d165b3ac0f,koko,110,156,serve,receive,1,4,B,A,True,crossing
2cb28662-ea49-4c0c-b34d-11d165b3ac0f,koko,243,278,attack,dig,4,1,A,B,True,crossing
2cb28662-ea49-4c0c-b34d-11d165b3ac0f,koko,366,394,attack,dig,1,3,B,A,True,crossing
2cb28662-ea49-4c0c-b34d-11d165b3ac0f,koko,488,516,attack,dig,3,1,A,B,True,crossing
2cb28662-ea49-4c0c-b34d-11d165b3ac0f,koko,567,604,attack,dig,1,4,B,A,True,crossing
2cb28662-ea49-4c0c-b34d-11d165b3ac0f,koko,648,697,set,attack,3,2,A,B,False,crossing
2cb28662-ea49-4c0c-b34d-11d165b3ac0f,koko,697,714,attack,dig,2,3,B,A,True,crossing
2cb28662-ea49-4c0c-b34d-11d165b3ac0f,koko,821,846,attack,dig,3,1,A,B,True,crossing
2cb28662-ea49-4c0c-b34d-11d165b3ac0f,koko,917,944,attack,dig,1,4,B,A,True,crossing
2cb28662-ea49-4c0c-b34d-11d165b3ac0f,koko,1032,1063,attack,dig,4,1,A,B,True,crossing
32c65f04-9a3b-49c9-817c-6a61fc900bee,koko,134,173,serve,receive,3,1,B,A,True,crossing
32c65f04-9a3b-49c9-817c-6a61fc900bee,koko,264,277,attack,dig,1,3,A,B,True,crossing
3e086020-8fbc-41cb-b2fd-0b0f1b7e7c47,koko,132,179,receive,set,3,1,A,B,False,crossing
44351174-40f0-4cde-aa88-b4a7ded8193b,koko,96,129,serve,receive,4,1,A,B,True,crossing
44351174-40f0-4cde-aa88-b4a7ded8193b,koko,233,254,attack,dig,1,4,B,A,True,crossing
44351174-40f0-4cde-aa88-b4a7ded8193b,koko,354,379,attack,dig,4,1,A,B,True,crossing
44351174-40f0-4cde-aa88-b4a7ded8193b,koko,462,495,attack,dig,1,4,B,A,True,crossing
44351174-40f0-4cde-aa88-b4a7ded8193b,koko,495,539,dig,attack,4,1,A,B,False,crossing
483970c6-5152-4bab-9a39-b2f490f3102c,koko,99,148,serve,receive,4,1,A,B,True,crossing
483970c6-5152-4bab-9a39-b2f490f3102c,koko,245,270,attack,dig,1,4,B,A,True,crossing
648bf6f2-63d5-44e2-8713-a5dd1eeadf19,koko,137,193,receive,set,2,3,A,B,False,crossing
71a3a742-b51d-4706-927f-b2f257aa84ad,koko,82,119,serve,receive,1,3,A,B,True,crossing
86c77c1a-271d-41c1-bf3d-9d5db1ea2caf,koko,150,187,serve,receive,2,3,A,B,True,crossing
86c77c1a-271d-41c1-bf3d-9d5db1ea2caf,koko,281,311,attack,dig,3,1,B,A,True,crossing
89590b77-63c3-4192-8bf9-fda19df56932,koko,116,153,serve,receive,3,2,B,A,True,crossing
9f0221f5-5921-4afd-abf3-a326a8f0b94c,koko,110,147,serve,receive,1,3,A,B,True,crossing
abfbcb64-d8da-4aa1-b2ac-a66210cfbae8,koko,87,121,serve,receive,1,3,A,B,True,crossing
